15,16.5,48.8,801,12,10,10,13,1011,54,2,314
15,16.6,48.8,801,12,10,10,12,1011,55,3,317
15,16.6,49,801,12,10,10,13,1011,55,1,0
16,16.8,49.2,801,12,10,10,13,1011,55,1,269
16,16.9,49.3,801,11,10,10,13,1011,56,2,300
16,16.9,49.5,801,11,10,10,12,1011,56,2,320
16,17,49.6,801,11,10,10,12,1011,56,2,320
16,17,49.7,801,11,10,10,12,1011,56,1,242
16,17.1,49.9,801,11,10,10,12,1011,57,1,315
16,17.1,50,801,11,10,10,12,1011,57,1,315
16,17.2,50.3,801,11,10,10,12,1011,57,1,315
16,17.2,50.3,801,11,10,10,12,1011,57,1,312
16,17.2,50.4,801,11,10,10,12,1011,58,0,302
16,17.2,50.6,801,11,10,10,12,1012,58,0,5
16,17.2,50.8,801,11,10,10,12,1012,58,0,5
17,17,50.4,801,11,10,10,12,1012,58,0,5
17,17.1,49,801,11,10,10,12,1012,58,0,5
17,17.1,49.6,801,11,10,10,12,1011,59,1,306
17,17,50.1,801,11,10,10,12,1011,59,1,306
17,17,50.5,801,11,10,9,12,1012,60,0,320
17,17.1,50.7,801,11,10,9,12,1012,60,2,10
17,17.1,51.1,801,11,10,9,12,1012,60,2,348
17,17.1,51.4,801,11,10,9,12,1012,61,2,10
17,17.2,51.7,801,11,10,9,12,1012,61,2,10
17,17.2,52,801,11,10,9,12,1011,61,2,235
17,17.1,52.2,801,11,9,9,12,1011,62,1,333
17,17.2,52.5,801,11,9,9,12,1012,62,1,333
18,17.2,52.6,801,11,9,8,12,1011,63,1,348
18,17.2,52.7,801,11,9,8,12,1011,63,1,348
18,17.2,52.8,801,11,9,8,12,1012,63,2,347
18,17.2,52.9,801,10,9,8,12,1012,63,2,313
18,17.5,53,801,10,9,8,12,1012,64,3,290
18,17.2,52.8,801,10,9,8,12,1012,64,2,324
18,16.9,53.2,801,10,9,8,12,1012,64,4,313
18,16.7,53.1,801,10,9,8,12,1012,65,1,306
18,16.6,53.1,801,10,9,8,12,1012,64,4,313
18,16.5,53.2,801,10,9,8,12,1012,65,1,306
18,16.4,53.4,801,10,9,8,12,1012,65,2,277
18,16.3,53.5,801,10,9,7,12,1012,66,3,317
19,16.3,53.6,801,10,9,7,12,1012,66,3,317
19,16.2,53.7,801,10,9,8,12,1012,66,2,34
19,16.2,53.8,801,10,9,7,12,1012,66,2,15
19,16.1,53.7,801,10,9,7,12,1012,66,2,15
19,16.1,53.8,801,10,9,8,12,1012,67,0,262
19,16,53.7,801,10,9,8,12,1012,67,0,262
19,16.2,53.1,801,10,10,8,11,1012,67,0,170
19,16.1,53.5,801,10,10,8,11,1012,67,0,170
19,16,53.6,801,10,10,8,11,1012,67,0,170
19,16,53.8,801,10,10,7,12,1011,67,1,274
19,15.9,53.8,801,10,10,7,12,1012,68,0,315
19,15.9,53.9,801,10,10,7,12,1012,68,0,315
19,16.1,54.2,801,10,10,7,12,1012,68,1,302
20,16,54.2,801,10,10,7,12,1012,68,1,304
20,15.9,54.5,801,10,10,7,12,1012,69,1,328
20,15.8,54.6,801,10,10,7,12,1012,69,1,328
20,15.7,54.6,801,10,10,7,12,1012,69,1,328
20,15.7,54.7,801,10,10,6,12,1012,69,1,29
20,15.7,54.8,801,10,10,6,12,1012,69,1,29
20,15.7,54.9,801,10,10,6,12,1012,69,1,342
20,15.6,54.9,801,9,9,6,12,1012,70,1,284
20,15.6,55,801,9,9,6,11,1012,70,1,5
20,15.6,55,801,9,9,6,12,1012,70,1,284
20,15.5,55,801,9,9,6,12,1012,70,0,0
20,15.5,55.1,801,9,9,6,11,1012,72,0,223
21,15.5,55.2,801,9,9,6,12,1012,70,0,293
21,15.5,55.2,801,9,9,6,12,1012,70,0,293
21,15.5,55.3,801,9,9,6,12,1012,71,0,329
21,15.4,55.3,801,9,9,6,12,1012,71,0,329
21,15.4,55.3,801,9,9,6,12,1012,71,0,329
21,15.4,55.3,801,9,9,5,12,1012,71,0,286
21,15.5,55.4,801,9,9,5,12,1012,71,1,98
21,15.5,55.5,801,9,9,5,12,1012,71,0,286
21,15.4,55.5,801,9,9,5,12,1012,71,1,98
21,15.5,55.4,801,9,8,5,11,1012,71,2,273
21,15.5,55.3,801,9,9,6,11,1012,71,1,14
21,15.5,55.3,801,9,9,6,11,1012,71,1,14
22,15.5,55.6,801,9,9,5,11,1011,71,1,34
22,15.5,55.8,801,9,8,5,11,1011,71,2,231
22,15.5,56.1,801,9,9,5,11,1011,72,0,327
22,15.5,56.5,801,9,8,5,11,1011,71,2,231
22,15.5,56.8,801,9,9,5,11,1011,71,0,327
22,15.5,57.1,801,9,7,6,11,1011,72,3,300
22,15.5,57.2,801,9,7,6,11,1011,72,3,300
22,15.5,57.3,801,9,7,6,11,1011,72,3,300
22,15.5,57.6,801,9,7,5,11,1011,72,3,300
22,15.5,57.7,801,9,7,5,11,1011,72,3,300
22,15.5,57.8,801,9,7,5,11,1011,72,3,300
22,15.5,57.9,801,9,8,5,11,1011,73,1,309
22,15.4,57.9,801,9,9,5,11,1011,73,0,297
23,15.4,57.7,801,9,8,5,11,1011,73,1,309
23,15.5,57.6,801,9,9,5,11,1011,73,0,297
23,15.4,57.4,801,9,8,6,11,1011,73,2,282
23,15.4,57.3,801,9,8,6,11,1011,73,2,282
23,15.4,57.2,801,9,8,6,11,1011,73,2,282
23,15.4,57,801,8,8,5,10,1011,75,0,300
23,15.4,57,801,8,8,5,10,1011,75,0,300
23,15.3,56.9,801,8,8,5,10,1011,75,0,300
23,15.4,56.9,801,8,8,5,11,1011,74,1,0
23,15.3,56.8,801,8,8,5,10,1011,75,0,300
23,15.3,56.7,801,8,8,5,11,1011,74,0,300
23,15.3,56.6,801,8,8,5,11,1011,74,0,300
0,15.3,56.6,801,8,8,5,11,1011,74,0,323
0,15.3,56.5,801,8,8,5,11,1011,74,0,282
0,15.3,56.5,801,8,8,4,11,1010,75,1,281
0,15.2,56.4,801,8,8,4,11,1010,75,1,281
0,15.2,56.4,801,9,9,4,11,1010,75,1,0
0,15.2,56.4,801,8,8,4,11,1010,75,1,299
0,15.2,56.4,801,8,8,4,11,1010,75,1,299
0,15.2,56.3,801,8,8,4,11,1010,75,1,299
0,15.2,56.3,801,8,7,4,11,1010,75,2,300
0,15.2,56.3,801,8,7,4,11,1010,75,3,344
0,15.2,56.2,801,9,8,4,11,1010,76,2,288
0,15.1,56.2,801,9,8,4,11,1010,76,1,28
0,15.2,56.2,801,9,8,4,11,1010,76,1,28
1,15.1,56.2,801,9,8,4,11,1010,76,1,28
1,15.1,56.2,801,9,7,5,10,1010,78,3,282
1,15.1,56.1,801,9,7,5,10,1010,78,3,319
1,15.1,56.1,801,9,9,5,11,1009,78,1,308
1,15.1,56.1,801,9,9,5,11,1009,78,1,302
1,15.1,56.1,801,9,9,5,11,1009,78,1,302
1,15.1,56.1,801,9,9,5,12,1009,78,0,0
1,15.1,56.1,801,9,9,5,11,1009,78,1,313
1,15.1,56.1,801,9,9,5,12,1009,78,0,0
1,15.1,56.1,801,9,9,5,12,1009,78,0,0
1,15,56,801,9,9,5,12,1009,78,0,0
1,15,56,801,9,9,5,12,1009,77,1,271
2,15,56,801,9,9,5,12,1009,77,1,271
2,15,56,801,9,9,5,12,1009,77,1,271
2,15,56,801,9,9,5,12,1009,77,1,0
2,15,56,801,9,9,5,12,1009,77,1,0
2,15,56,801,9,9,5,12,1009,77,1,0
2,15,56,801,9,8,4,12,1008,77,2,340
2,15,56,801,9,9,4,12,1009,77,1,0
2,15,56,801,9,9,5,13,1008,78,1,292
2,15,56,801,9,9,5,13,1008,78,1,292
2,15,56,801,9,9,5,13,1008,78,1,292
2,15,56,801,10,9,5,13,1008,79,1,303
2,14.9,56,801,10,9,5,13,1008,78,1,309
3,14.9,56,801,10,9,5,13,1008,78,1,286
3,14.9,56,801,10,10,5,13,1008,78,1,163
3,14.9,56,801,10,10,5,13,1008,78,1,163
3,14.9,56,801,10,10,5,13,1008,78,1,163
3,14.9,56,801,10,10,5,13,1008,78,1,163
3,14.9,56,801,10,10,5,13,1008,78,1,163
3,14.9,56,801,10,10,5,13,1008,79,1,284
3,14.9,56,801,10,10,5,13,1008,79,1,286
3,14.9,56,801,10,10,5,13,1008,79,1,286
3,14.9,56,801,10,10,5,13,1008,80,1,302
3,14.9,56,801,10,9,5,13,1007,80,0,49
3,14.9,56,801,10,10,5,13,1008,80,0,337
3,14.9,56,801,10,9,5,13,1007,80,0,49
4,14.9,56.1,801,10,10,5,13,1007,79,0,49
4,14.9,56,801,10,10,4,13,1007,79,0,49
4,14.9,56.1,801,10,10,4,15,1007,78,0,101
4,14.8,56.1,801,10,10,4,15,1007,78,0,101
4,14.9,56.2,801,10,10,4,15,1007,78,0,101
4,14.9,56.2,801,10,9,3,15,1007,81,0,126
4,14.8,56.1,801,10,9,3,15,1007,81,0,126
4,14.8,56.2,801,10,9,3,15,1007,81,0,126
4,14.8,56.2,801,10,9,3,15,1007,81,0,126
4,14.8,56.2,801,10,9,3,15,1007,81,0,126
4,14.8,56.2,801,10,9,3,15,1007,81,0,126
4,14.8,56.3,801,11,10,3,16,1006,81,2,70
5,14.8,56.3,801,11,10,3,16,1006,81,2,70
5,14.8,56.4,801,11,10,3,16,1007,79,0,0
5,14.8,56.4,801,11,10,3,16,1007,79,0,0
5,14.8,56.5,801,11,10,3,16,1007,79,0,0
5,14.8,56.6,801,12,11,4,15,1006,71,1,310
5,14.8,56.7,801,12,11,4,15,1006,71,1,310
5,14.8,56.7,801,12,11,4,15,1006,71,1,310
5,14.8,56.8,801,12,11,4,15,1006,71,1,310
5,14.8,56.9,801,12,11,4,15,1006,71,1,310
5,14.8,57,801,13,12,5,15,1006,70,1,310
5,14.8,57.1,801,14,13,6,15,1006,68,3,300
5,14.8,57.1,801,14,13,6,15,1006,68,3,300
5,14.8,57.2,801,14,13,5,15,1006,68,3,300
6,14.8,57.3,801,14,13,5,15,1006,68,3,300
6,14.8,57.4,801,14,13,5,15,1006,68,3,300
6,14.8,57.4,801,14,13,5,15,1006,68,3,300
6,14.8,57.5,801,14,13,5,15,1006,68,3,300
6,14.8,57.5,801,14,13,5,15,1006,68,3,300
6,14.8,57.6,801,14,13,4,16,1006,68,6,230
6,14.8,57.7,801,14,13,4,16,1006,68,6,230
6,14.8,57.8,801,14,13,6,16,1006,68,6,230
6,14.8,57.9,801,14,13,6,16,1005,68,7,220
6,14.8,57.9,801,14,13,6,16,1005,68,7,220
6,14.8,58,801,14,13,6,16,1005,68,7,220
6,14.8,58.1,801,14,13,6,16,1005,70,1,36
7,14.8,58.2,801,14,13,13,16,1005,72,4,273
7,14.8,58.2,801,14,13,13,16,1005,74,2,262
7,14.8,58.3,801,14,13,13,16,1005,74,2,262
7,14.8,58.3,801,14,13,13,16,1005,74,3,299
7,14.8,58.4,801,14,13,13,16,1005,74,3,299
7,14.8,58.5,801,14,13,8,16,1005,71,1,220
7,14.8,58.5,801,14,13,8,16,1005,71,1,220
7,14.8,58.5,801,14,13,13,16,1004,73,6,109
7,14.8,58.6,801,14,13,13,16,1005,73,4,291
7,14.8,58.7,801,14,13,13,16,1005,73,4,291
7,14.8,58.7,801,14,13,13,16,1005,73,4,291
7,14.8,58.7,801,14,13,13,16,1005,72,2,274
8,14.8,58.8,801,14,13,13,16,1005,73,4,302
8,14.8,58.8,801,14,13,13,16,1005,73,4,302
8,14.8,58.9,801,14,13,13,16,1005,73,4,302
8,14.8,58.9,801,14,14,13,16,1005,72,4,215
8,14.8,58.9,801,14,14,13,16,1005,72,4,215
8,14.8,58.9,801,14,14,13,16,1005,72,3,347
8,14.8,59,801,14,14,13,16,1005,72,3,347
8,14.8,59,801,14,14,13,16,1005,72,3,347
8,14.8,58.9,801,14,14,12,16,1005,72,4,298
8,14.8,58.9,801,14,14,12,16,1005,72,4,298
8,14.8,58.9,801,14,14,12,16,1005,72,4,73
8,14.8,58.9,801,14,14,12,16,1005,72,4,73
8,14.8,58.9,801,14,14,12,16,1005,72,4,73
9,14.8,58.9,801,14,14,11,16,1005,72,4,310
9,14.9,58.9,801,14,14,11,16,1005,72,4,39
9,14.9,58.9,801,14,14,11,16,1005,72,4,39
9,14.9,58.9,801,14,14,11,17,1005,72,4,39
9,14.9,58.9,801,14,14,11,16,1005,73,4,310
9,14.9,58.9,801,14,14,11,16,1005,73,4,41
9,14.9,58.8,801,14,14,11,16,1005,73,3,273
9,15,58.9,801,14,14,11,16,1005,73,3,273
9,15,58.9,801,14,14,11,16,1005,73,4,282
9,15.1,57.6,801,14,14,11,16,1005,73,4,282
